00268,20111107,0001,1
00268,20111201,0001,1
00268,20111220,0001,1
00273,20111104,0002,1
00273,20111125,0002,1
00273,20111201,0002,1
00273,20120107,0002,1
00282,20120105,0002,1
00294,20111213,0003,1
00313,20111101,0001,1
00313,20111102,0001,1
00313,20111105,0001,1
00313,20111107,0001,1
00313,20111109,0001,1
00313,20111110,0001,1
00313,20111111,0001,1
00313,20111112,0001,1
00313,20111114,0001,1
00313,20111117,0001,1
00313,20111118,0001,1
00313,20111119,0001,1
00313,20111121,0001,1
00313,20111122,0001,1
00313,20111124,0001,1
00313,20111125,0001,1
00313,20111126,0001,1
00313,20111128,0001,1
00313,20111130,0001,1
00313,20111201,0001,1
00313,20111202,0001,1
00313,20111203,0001,1
00313,20111205,0001,1
00313,20111207,0001,1
00313,20111208,0001,1
00313,20111209,0001,1
00313,20111210,0001,1
00313,20111212,0001,1
00313,20111214,0001,1
00313,20111215,0001,1
00313,20111216,0001,1
00313,20111217,0001,1
00313,20111219,0001,1
00313,20111221,0001,1
00313,20111222,0001,1
00313,20111227,0001,1
00313,20111228,0001,1
00313,20111229,0001,1
00313,20120105,0001,1
00313,20120106,0001,1
00313,20120107,0001,1
00314,20111208,0008,1
00315,20111101,0002,1
00315,20111102,0002,1
00315,20111104,0002,1
00315,20111105,0002,1
00315,20111107,0002,1
00315,20111109,0002,1
00315,20111110,0002,1
00315,20111111,0002,1
00315,20111112,0002,1
00315,20111114,0002,1
00315,20111116,0002,1
00315,20111117,0002,1
00315,20111118,0002,1
00315,20111119,0002,1
00315,20111121,0002,1
00315,20111124,0002,1
00315,20111125,0002,1
00315,20111126,0002,1
00315,20111128,0002,1
00315,20111130,0002,1
00315,20111201,0002,1
00315,20111202,0002,1
00315,20111203,0002,1
00315,20111205,0002,1
00315,20111207,0002,1
00315,20111208,0002,1
00315,20111209,0002,1
00315,20111210,0002,1
00315,20111212,0002,1
00315,20111214,0002,1
00315,20111215,0002,1
00315,20111216,0002,1
00315,20111217,0002,1
00315,20111219,0002,1
00315,20111221,0002,1
00315,20111222,0002,1
00315,20111226,0002,1
00315,20111227,0002,1
00315,20111228,0002,1
00315,20111229,0002,1
00315,20120105,0002,1
00315,20120106,0002,1
00315,20120107,0002,1
00321,20111105,0003,1
00321,20111205,0005,1
00323,20111115,0001,1
00323,20111213,0001,1
00323,20111220,0001,1
00323,20111227,0001,1
00324,20111122,0001,1
00324,20111220,0001,1
00326,20111104,0002,1
00326,20111115,0002,1
00326,20111201,0002,1
00326,20111215,0002,1
00326,20111219,0002,1
00326,20111221,0002,1
00326,20111226,0002,1
00326,20111228,0002,1
00326,20120106,0002,1
00326,20120107,0002,1
00329,20111216,0002,1
00329,20120106,0002,1
00336,20111110,0003,1
00336,20111124,0003,1
00336,20111130,0003,1
00336,20111208,0003,1
00336,20111212,0003,1
00336,20111215,0003,1
00336,20111219,0003,1
00336,20111220,0003,1
00336,20111221,0003,1
00336,20111222,0003,1
00336,20120105,0003,1
00339,20111215,0003,1
00349,20111125,0003,1
00349,20111221,0003,1
00349,20120106,0003,1
00352,20111108,0002,1
00352,20111115,0002,1
00352,20111122,0002,1
00352,20111129,0002,1
00352,20111206,0002,1
00352,20111213,0002,1
00352,20111215,0002,1
00352,20111216,0002,1
00352,20111217,0002,1
00352,20111219,0002,1
00352,20111220,0002,1
00352,20111222,0002,1
00352,20111226,0002,1
00352,20111227,0002,1
00352,20111228,0002,1
00352,20111229,0002,1
00354,20111104,0001,1
00354,20111117,0001,1
00354,20111201,0001,1
00354,20111215,0001,1
00354,20111227,0001,1
00364,20111118,0002,1
00364,20111210,0002,1
00366,20111107,0001,1
00366,20111114,0001,1
00366,20111114,0001,2
00366,20111215,0001,1
00366,20111226,0001,1
00375,20111114,0002,1
00375,20111128,0002,1
00375,20111219,0002,1
00388,20111104,0002,1
00388,20111117,0002,1
00388,20111201,0002,1
00388,20111213,0002,1
00388,20111217,0002,1
00388,20111226,0002,1
00389,20111129,0002,1
00389,20111226,0002,1
00391,20111111,0001,1
00391,20111205,0001,1
00391,20111212,0001,1
00395,20111102,0001,1
00395,20111114,0001,1
00395,20111212,0001,1
00395,20111217,0001,1
00395,20111226,0001,1
00396,20111125,0001,1
00396,20111128,0001,1
00396,20111227,0001,1
00397,20111108,0001,1
00397,20111125,0001,1
00397,20111226,0001,1
00397,20120106,0001,1
00408,20111114,0001,1
00408,20111121,0001,1
00408,20111209,0001,1
00408,20111213,0001,1
00408,20111220,0001,1
00408,20111226,0001,1
00411,20111125,0001,1
00411,20111221,0001,1
00423,20111114,0001,1
00423,20111201,0001,1
00423,20111212,0001,1
00423,20111226,0001,1
00425,20111102,0003,1
00425,20111109,0003,1
00425,20111205,0003,1
00437,20111102,0002,1
00437,20111105,0002,1
00437,20111107,0002,1
00437,20111108,0002,1
00437,20111109,0002,1
00437,20111112,0002,1
00437,20111114,0002,1
00437,20111116,0002,1
00437,20111117,0002,1
00437,20111118,0002,1
00437,20111122,0002,1
00437,20111125,0002,1
00437,20111126,0002,1
00437,20111128,0002,1
00437,20111129,0002,1
00437,20111130,0002,1
00437,20111201,0002,1
00437,20111202,0002,1
00437,20111203,0002,1
00437,20111206,0002,1
00437,20111207,0002,1
00437,20111210,0002,1
00437,20111212,0002,1
00437,20111213,0002,1
00437,20111214,0002,1
00437,20111216,0002,1
00437,20111220,0002,1
00437,20111221,0002,1
00437,20111222,0002,1
00437,20111224,0002,1
00437,20111226,0002,1
00437,20111227,0002,1
00437,20120106,0002,1
00437,20120107,0002,1
00449,20111108,0005,1
00449,20111212,0005,1
00451,20111104,0006,1
00451,20111205,0006,1
00461,20111125,0001,1
00461,20111206,0001,1
00468,20111110,0006,1
00468,20111201,0006,1
00468,20111212,0006,1
00507,20111117,0001,1
00507,20111128,0001,1
00507,20111227,0001,1
00512,20111101,0001,1
00512,20111102,0001,1
00512,20111104,0001,1
00512,20111105,0001,1
00512,20111107,0001,1
00512,20111108,0001,1
00512,20111109,0001,1
00512,20111110,0001,1
00512,20111111,0001,1
00512,20111112,0001,1
00512,20111114,0001,1
00512,20111115,0001,1
00512,20111116,0001,1
00512,20111117,0001,1
00512,20111118,0001,1
00512,20111121,0001,1
00512,20111124,0001,1
00512,20111125,0001,1
00512,20111126,0001,1
00512,20111128,0001,1
00512,20111129,0001,1
00512,20111201,0001,1
00512,20111202,0001,1
00512,20111203,0001,1
00512,20111205,0001,1
00512,20111207,0001,1
00512,20111209,0001,1
00512,20111210,0001,1
00512,20111212,0001,1
00512,20111213,0001,1
00512,20111214,0001,1
00512,20111215,0001,1
00512,20111217,0001,1
00512,20111219,0001,1
00512,20111220,0001,1
00512,20111222,0001,1
00512,20111224,0001,1
00512,20111226,0001,1
00512,20111227,0001,1
00512,20111228,0001,1
00512,20111228,0001,2
00512,20111229,0001,1
00512,20120106,0001,1
00512,20120107,0001,1
00519,20111101,0002,1
00519,20111121,0002,1
00519,20111129,0002,1
00519,20111209,0002,1
00519,20111227,0002,1
00535,20111125,0002,1
00535,20111205,0002,1
00535,20111224,0002,1
00543,20111110,0001,1
00543,20111111,0001,1
00543,20111126,0001,1
00543,20111209,0001,1
00543,20111213,0001,1
00543,20111222,0001,1
00543,20120106,0001,1
00562,20111210,0002,1
00567,20111105,0001,1
00567,20111205,0001,1
00567,20120105,0001,1
00578,20111108,0004,1
00578,20111205,0004,1
00578,20111222,0004,1
00579,20111219,0002,1
00580,20111105,0001,1
00580,20111206,0001,1
00580,20111206,0001,2
00580,20111222,0001,1
00594,20111115,0001,1
00594,20111220,0001,1
00597,20111112,0004,1
00597,20111128,0004,1
00597,20111212,0004,1
00600,20111111,0003,1
00600,20111216,0003,1
00601,20111110,0002,1
00601,20111111,0002,1
00601,20111208,0002,1
00603,20111121,0004,1
00603,20111222,0004,1
00609,20111114,0003,1
00609,20111117,0003,1
00609,20111214,0003,1
00624,20111203,0002,1
00629,20111124,0001,1
00629,20111207,0001,1
00629,20111222,0001,1
00630,20111108,0002,1
00630,20111125,0002,1
00630,20111206,0002,1
00630,20111212,0002,1
00630,20111226,0002,1
00645,20111108,0001,1
00645,20111229,0001,1
00651,20111122,0002,1
00651,20120106,0002,1
00693,20111112,0001,1
00693,20120105,0001,1
00712,20111108,0002,1
00712,20111125,0002,1
00712,20111206,0002,1
00730,20111224,0003,1
00738,20111216,0002,1
00758,20111128,0002,1
00758,20111129,0002,1
00758,20111201,0002,1
00758,20111208,0002,1
00760,20111130,0001,1
00760,20111229,0001,1
00765,20111101,0004,1
00765,20111220,0004,1
00782,20111110,0002,1
00782,20111111,0002,1
00782,20111124,0002,1
00782,20111208,0002,1
00782,20111209,0002,1
00782,20111222,0002,1
00782,20120105,0002,1
00782,20120106,0002,1
00792,20111212,0001,1
00793,20120105,0004,1
00799,20111104,0002,1
00799,20111212,0002,1
00799,20111226,0002,1
00801,20111115,0003,1
00801,20111215,0003,1
00836,20111118,0001,1
00836,20111118,0001,2
00836,20111119,0001,1
00836,20111121,0001,1
00836,20111122,0001,1
00836,20111124,0001,1
00836,20111125,0001,1
00836,20111126,0001,1
00836,20111128,0001,1
00836,20111129,0001,1
00836,20111130,0001,1
00836,20111202,0001,1
00836,20111205,0001,1
00836,20111206,0001,1
00836,20111217,0001,1
00836,20111224,0001,1
00870,20111205,0003,1
00879,20111124,0001,1
00879,20111208,0001,1
00882,20111107,0002,1
00882,20111124,0002,1
00882,20111215,0002,1
00882,20111222,0002,1
00882,20120105,0002,1
00888,20111119,0002,1
00888,20111217,0002,1
00898,20111227,0002,1
00906,20111107,0004,1
00906,20111111,0004,1
00906,20111124,0004,1
00906,20111216,0004,1
00906,20111219,0004,1
00906,20111229,0004,1
00906,20120106,0004,1
00914,20111109,0001,1
00914,20111117,0001,1
00914,20111122,0001,1
00914,20111207,0001,1
00914,20111220,0001,1
00916,20111110,0003,1
00916,20111222,0003,1
00939,20111121,0001,1
00939,20111216,0001,1
00939,20111224,0001,1
00946,20111122,0002,1
00946,20111221,0002,1
00983,20111210,0003,1
01010,20111111,0002,1
01010,20111201,0002,1
01010,20111216,0002,1
01010,20111219,0002,1
01043,20111213,0002,1
01081,20111101,0003,1
01081,20111102,0003,1
01081,20111105,0003,1
01081,20111107,0003,1
01081,20111111,0003,1
01081,20111114,0003,1
01081,20111115,0003,1
01081,20111116,0003,1
01081,20111117,0003,1
01081,20111118,0003,1
01081,20111119,0003,1
01081,20111121,0003,1
01081,20111122,0003,1
01081,20111124,0003,1
01081,20111125,0003,1
01081,20111128,0003,1
01081,20111129,0003,1
01081,20111130,0003,1
01081,20111201,0003,1
01081,20111203,0003,1
01081,20111205,0003,1
01081,20111206,0003,1
01081,20111207,0003,1
01081,20111208,0003,1
01081,20111209,0003,1
01081,20111210,0003,1
01081,20111212,0003,1
01081,20111213,0003,1
01081,20111214,0003,1
01081,20111215,0003,1
01081,20111216,0003,1
01081,20111217,0003,1
01081,20111220,0003,1
01081,20111224,0003,1
01081,20111228,0003,1
01081,20111229,0003,1
01081,20120106,0003,1
01081,20120107,0003,1
01145,20111109,0002,1
01145,20111210,0002,1
01160,20111102,0001,1
01160,20111210,0001,1
01178,20111115,0001,1
01178,20111118,0001,1
01178,20111220,0001,1
01186,20111102,0001,1
01186,20111105,0001,1
01186,20111107,0001,1
01186,20111109,0001,1
01186,20111111,0001,1
01186,20111114,0001,1
01186,20111116,0001,1
01186,20111119,0001,1
01186,20111121,0001,1
01186,20111124,0001,1
01186,20111126,0001,1
01186,20111128,0001,1
01186,20111130,0001,1
01186,20111203,0001,1
01186,20111205,0001,1
01186,20111207,0001,1
01186,20111209,0001,1
01186,20111212,0001,1
01186,20111214,0001,1
01186,20111217,0001,1
01186,20111219,0001,1
01186,20111221,0001,1
01186,20111224,0001,1
01186,20111226,0001,1
01186,20111228,0001,1
01186,20120105,0001,1
01186,20120107,0001,1
01196,20111109,0004,1
01196,20111210,0004,1
01201,20111102,0001,1
01201,20111108,0001,1
01201,20111209,0001,1
01208,20111217,0002,1
01209,20111109,0003,1
01209,20111207,0003,1
01209,20111212,0003,1
01209,20111219,0003,1
01209,20111221,0003,1
01239,20111104,0001,1
01239,20111107,0001,1
01239,20111126,0001,1
01239,20111224,0001,1
01242,20111122,0002,1
01242,20111202,0002,1
01249,20111110,0002,1
01249,20120105,0002,1
01270,20111115,0002,1
01270,20111116,0002,1
01270,20111209,0002,1
01273,20111104,0003,1
01273,20111205,0003,1
01277,20111118,0001,1
01277,20111128,0001,1
01277,20111212,0001,1
01277,20111219,0001,1
01277,20111229,0001,1
01282,20111107,0002,1
01282,20111221,0002,1
01283,20111114,0005,1
01283,20111122,0003,1
01283,20111208,0003,1
01283,20111213,0003,1
01283,20111227,0003,1
01292,20111101,0002,1
01292,20111102,0002,1
01292,20111104,0002,1
01292,20111105,0002,1
01292,20111107,0002,1
01292,20111108,0002,1
01292,20111109,0002,1
01292,20111110,0002,1
01292,20111111,0002,1
01292,20111112,0002,1
01292,20111114,0002,1
01292,20111117,0002,1
01292,20111118,0002,1
01292,20111121,0002,1
01292,20111122,0002,1
01292,20111124,0002,1
01292,20111126,0002,1
01292,20111128,0002,1
01292,20111129,0002,1
01292,20111130,0002,1
01292,20111202,0002,1
01292,20111203,0002,1
01292,20111206,0002,1
01292,20111207,0002,1
01292,20111209,0002,1
01292,20111212,0002,1
01292,20111215,0002,1
01292,20111216,0002,1
01292,20111219,0002,1
01292,20111220,0002,1
01292,20111222,0002,1
01292,20111224,0002,1
01292,20111226,0002,1
01292,20111229,0002,1
01292,20120106,0002,1
01292,20120107,0002,1
01311,20111124,0005,1
01311,20111208,0005,1
01318,20111115,0002,1
01318,20111213,0002,1
01325,20111117,0001,1
01325,20111124,0001,1
01325,20111221,0001,1
01341,20111102,0001,1
01341,20111202,0001,1
01341,20111224,0001,1
01341,20111229,0001,1
01353,20111104,0002,1
01353,20120107,0002,1
01390,20111104,0003,1
01390,20111130,0003,1
01390,20111220,0003,1
01414,20120106,0004,1
01458,20111228,0001,1
01469,20111122,0001,1
01469,20111219,0001,1
01474,20111108,0001,1
01474,20111122,0001,1
01474,20111202,0001,1
01474,20111209,0001,1
01474,20111215,0001,1
01474,20111222,0001,1
01500,20111122,0002,1
01500,20111229,0002,1
01501,20111104,0001,1
01501,20111118,0001,1
01501,20111205,0001,1
01501,20111226,0001,1
01503,20111201,0002,1
01511,20111226,0004,1
01524,20111229,0001,1
01525,20120106,0002,1
01530,20111213,0002,1
01534,20111104,0004,1
01534,20111117,0004,1
01534,20111122,0004,1
01534,20111207,0004,1
01534,20111222,0004,1
01564,20111222,0001,1
01583,20111118,0002,1
01583,20111216,0002,1
01591,20111220,0003,1
01592,20111115,0002,1
01592,20111117,0002,1
01592,20111128,0002,1
01592,20111212,0002,1
01592,20111227,0002,1
01600,20111128,0005,1
01600,20111226,0005,1
01615,20111209,0002,1
01655,20111107,0005,1
01655,20111114,0005,1
01655,20111115,0005,1
01655,20111117,0005,1
01655,20111215,0005,1
01720,20111220,0001,1
01726,20111114,0001,1
01726,20111128,0001,1
01726,20111209,0001,1
01726,20111214,0001,1
01726,20111226,0001,1
01726,20120105,0001,1
01727,20111215,0001,1
01727,20111215,0001,2
01728,20111118,0001,1
01728,20111118,0001,2
01728,20111222,0001,1
01735,20111210,0002,1
01743,20111229,0005,1
01758,20111124,0001,1
01758,20111209,0001,1
01758,20111214,0001,1
01765,20111108,0001,1
01765,20111202,0001,1
01769,20111215,0002,1
01775,20111114,0005,1
01775,20111126,0005,1
01775,20111207,0005,1
01783,20111118,0003,1
01783,20111125,0003,1
01783,20111203,0003,1
01783,20111217,0003,1
01783,20111222,0003,1
01801,20111110,0001,1
01801,20111124,0001,1
01801,20111203,0001,1
01801,20111224,0001,1
01801,20120107,0001,1
01830,20111205,0003,1
01837,20111107,0001,1
01837,20111114,0001,1
01837,20111121,0001,1
01837,20111128,0001,1
01837,20111205,0001,1
01837,20111212,0001,1
01837,20111219,0001,1
01837,20111226,0001,1
01838,20111125,0003,1
01838,20111226,0003,1
01859,20111102,0001,1
01859,20111104,0001,1
01859,20111108,0001,1
01859,20111111,0001,1
01859,20111114,0001,1
01859,20111116,0001,1
01859,20111118,0001,1
01859,20111121,0001,1
01859,20111124,0001,1
01859,20111128,0001,1
01859,20111129,0001,1
01859,20111201,0001,1
01859,20111202,0001,1
01859,20111205,0001,1
01859,20111207,0001,1
01859,20111209,0001,1
01859,20111212,0001,1
01859,20111214,0001,1
01859,20111216,0001,1
01859,20111222,0001,1
01859,20111226,0001,1
01862,20111104,0001,1
01862,20111205,0001,1
01862,20111205,0001,2
01870,20111205,0001,1
01870,20111222,0001,1
01883,20111121,0001,1
01883,20111220,0001,1
01896,20111102,0001,1
01896,20111202,0001,1
01896,20120107,0001,1
01908,20111208,0003,1
01928,20111102,0001,1
01928,20111108,0001,1
01928,20111110,0001,1
01928,20111112,0001,1
01928,20111114,0001,1
01928,20111116,0001,1
01928,20111129,0001,1
01928,20111207,0001,1
01928,20111214,0001,1
01928,20111221,0001,1
01928,20111228,0001,1
01934,20111205,0003,1
01962,20111206,0002,1
01962,20111208,0002,1
01962,20111209,0002,1
01962,20111219,0002,1
01962,20111220,0002,1
01962,20111221,0002,1
01969,20111121,0003,1
01969,20111128,0003,1
01969,20111219,0003,1
01973,20111101,0001,1
01973,20111108,0001,1
01973,20111122,0001,1
01973,20111206,0001,1
01973,20111220,0001,1
01994,20111205,0002,1
01998,20111105,0001,1
01998,20111124,0001,1
01998,20111201,0001,1
01998,20111215,0001,1
01998,20111229,0001,1
02003,20111101,0002,1
02003,20111102,0002,1
02003,20111104,0002,1
02003,20111105,0002,1
02003,20111107,0002,1
02003,20111108,0002,1
02003,20111109,0002,1
02003,20111110,0002,1
02003,20111111,0002,1
02003,20111112,0002,1
02003,20111114,0002,1
02003,20111115,0002,1
02003,20111116,0002,1
02003,20111117,0002,1
02003,20111118,0002,1
02003,20111121,0002,1
02003,20111122,0002,1
02003,20111124,0002,1
02003,20111125,0002,1
02003,20111126,0002,1
02003,20111128,0002,1
02003,20111129,0002,1
02003,20111130,0002,1
02003,20111201,0002,1
02003,20111202,0002,1
02003,20111203,0002,1
02003,20111205,0002,1
02003,20111206,0002,1
02003,20111207,0002,1
02003,20111207,0002,2
02003,20111208,0002,1
02003,20111209,0002,1
02003,20111210,0002,1
02003,20111212,0002,1
02003,20111213,0002,1
02003,20111214,0002,1
02003,20111215,0002,1
02003,20111216,0002,1
02003,20111217,0002,1
02003,20111220,0002,1
02003,20111221,0002,1
02003,20111222,0002,1
02003,20111224,0002,1
02003,20111226,0002,1
02003,20111227,0002,1
02003,20111228,0002,1
02003,20111229,0002,1
02003,20120105,0002,1
02003,20120106,0002,1
02003,20120107,0002,1
02033,20111108,0002,1
02033,20111130,0002,1
02033,20111201,0002,1
02033,20111202,0002,1
02033,20111203,0002,1
02033,20111205,0002,1
02033,20111206,0002,1
02033,20111208,0002,1
02033,20111209,0002,1
02033,20111212,0002,1
02033,20111213,0002,1
02033,20111214,0002,1
02033,20111215,0002,1
02033,20111217,0002,1
02033,20111219,0002,1
02033,20111220,0002,1
02033,20111224,0002,1
02033,20120105,0002,1
02033,20120106,0002,1
02033,20120107,0002,1
02035,20111216,0003,1
02044,20111102,0004,1
02044,20111109,0004,1
02044,20111121,0004,1
02044,20111210,0004,1
02053,20111104,0001,1
02053,20111108,0001,1
02053,20111117,0001,1
02053,20111128,0001,1
02053,20111201,0001,1
02053,20111202,0001,1
02053,20111205,0001,1
02053,20111207,0001,1
02053,20111210,0001,1
02053,20111215,0001,1
02053,20111215,0001,2
02053,20111224,0001,1
02053,20111228,0001,1
02077,20111210,0001,1
02079,20111208,0003,1
02079,20111229,0003,1
02079,20120105,0003,1
02095,20111129,0002,1
02095,20111224,0002,1
02108,20111104,0001,1
02108,20111110,0001,1
02108,20111208,0001,1
02108,20111229,0001,1
02120,20111109,0002,1
02120,20111207,0002,1
02120,20111212,0002,1
02120,20111214,0002,1
02141,20111101,0001,1
02141,20111102,0001,1
02141,20111104,0001,1
02141,20111105,0001,1
02141,20111107,0001,1
02141,20111108,0001,1
02141,20111110,0001,1
02141,20111111,0001,1
02141,20111112,0001,1
02141,20111114,0001,1
02141,20111115,0001,1
02141,20111116,0001,1
02141,20111117,0001,1
02141,20111118,0001,1
02141,20111121,0001,1
02141,20111122,0001,1
02141,20111124,0001,1
02141,20111126,0001,1
02141,20111128,0001,1
02141,20111129,0001,1
02141,20111130,0001,1
02141,20111201,0001,1
02141,20111202,0001,1
02141,20111203,0001,1
02141,20111205,0001,1
02141,20111206,0001,1
02141,20111207,0001,1
02141,20111209,0001,1
02141,20111210,0001,1
02141,20111212,0001,1
02141,20111213,0001,1
02141,20111214,0001,1
02141,20111216,0001,1
02141,20111217,0001,1
02141,20111219,0001,1
02141,20111220,0001,1
02141,20111221,0001,1
02141,20111224,0001,1
02141,20111226,0001,1
02141,20111227,0001,1
02141,20111228,0001,1
02141,20111229,0001,1
02141,20120106,0001,1
02141,20120107,0001,1
02149,20111117,0003,1
02149,20111216,0003,1
02169,20111109,0003,1
02169,20111227,0003,1
02202,20111112,0001,1
02202,20111201,0001,1
02207,20111206,0001,1
02239,20111229,0002,1
02270,20111102,0005,1
02270,20111117,0005,1
02270,20111129,0005,1
02270,20111202,0005,1
02270,20111215,0005,1
02270,20111220,0005,1
02270,20111224,0005,1
02273,20111101,0003,1
02273,20111102,0003,1
02273,20111104,0003,1
02273,20111105,0003,1
02273,20111107,0003,1
02273,20111220,0003,1
02280,20111101,0001,1
02280,20111109,0001,1
02280,20111115,0001,1
02280,20111122,0001,1
02280,20111129,0001,1
02280,20111206,0001,1
02280,20111213,0001,1
02280,20111221,0001,1
02280,20111227,0001,1
02318,20111122,0003,1
02318,20111215,0003,1
02319,20111219,0002,1
02319,20111228,0002,1
02327,20111104,0006,1
02327,20111201,0006,1
02327,20111213,0006,1
02339,20111202,0001,1
02351,20111216,0002,1
02355,20111107,0003,1
02355,20111110,0003,1
02355,20111114,0003,1
02355,20111117,0003,1
02355,20111121,0003,1
02355,20111125,0003,1
02355,20111128,0003,1
02355,20111202,0003,1
02355,20111207,0003,1
02355,20111210,0003,1
02355,20111212,0003,1
02355,20111215,0003,1
02355,20111217,0003,1
02355,20111220,0003,1
02355,20111222,0003,1
02355,20111224,0003,1
02355,20111226,0003,1
02355,20111229,0003,1
02355,20120106,0003,1
02356,20111121,0002,1
02356,20111221,0002,1
02372,20111219,0002,1
02391,20111206,0002,1
02397,20111101,0007,1
02397,20111102,0007,1
02397,20111104,0007,1
02397,20111105,0007,1
02397,20111107,0007,1
02397,20111108,0007,1
02397,20111109,0007,1
02397,20111110,0007,1
02397,20111111,0007,1
02397,20111112,0007,1
02397,20111114,0007,1
02397,20111115,0007,1
02397,20111117,0007,1
02397,20111118,0007,1
02397,20111121,0007,1
02397,20111122,0007,1
02397,20111124,0007,1
02397,20111126,0007,1
02397,20111128,0007,1
02397,20111129,0007,1
02397,20111130,0007,1
02397,20111201,0007,1
02397,20111202,0007,1
02397,20111203,0007,1
02397,20111205,0007,1
02397,20111206,0007,1
02397,20111207,0007,1
02397,20111207,0007,2
02397,20111208,0007,1
02397,20111209,0007,1
02397,20111214,0007,1
02397,20111221,0007,1
02414,20111214,0002,1
02424,20111119,0002,1
02424,20111205,0002,1
02424,20111219,0002,1
02430,20111208,0003,1
02430,20111219,0003,1
02461,20111220,0001,1
02467,20111214,0003,1
02470,20111118,0001,1
02470,20111220,0001,1
02472,20111110,0001,1
02472,20111214,0001,1
02474,20111105,0001,1
02474,20111203,0001,1
02474,20120107,0001,1
02478,20111104,0002,1
02478,20111212,0002,1
02489,20111101,0002,1
02489,20111107,0002,1
